0.000000  0.197499  0.319236
0.000000 -0.197499  0.319236
0.000000  0.197499 -0.319236
0.000000 -0.197499 -0.319236
0.197499  0.319236  0.000000
-0.197499  0.319236  0.000000
0.197499 -0.319236  0.000000
-0.197499 -0.319236  0.000000
0.319236  0.000000  0.197499
-0.319236  0.000000  0.197499
0.319236  0.000000 -0.197499
-0.319236  0.000000 -0.197499
