0.318478,  0.000000,  0.159239
0.098378,  0.303381,  0.159239
-0.257622, 0.187106,  0.159239
-0.257622,-0.187106,  0.159239
0.098378, -0.303381,  0.159239
0.257622,  0.187106, -0.159239
-0.098378, 0.303381, -0.159239
-0.318478, 0.000000, -0.159239
-0.098378,-0.303381, -0.159239
0.257622, -0.187106, -0.159239
