0.000000,0.000000,0.375000
0.000000,0.353553,-0.125000
0.306186,-0.176777,-0.125000
-0.306186,-0.176777,-0.125000
0.000000,0.000000,-0.375000
0.000000,-0.353553,0.125000
-0.306186,0.176777,0.125000
0.306186,0.176777,0.125000
